Link$Provincia$Size
https://www.google.com/maps/place/Municipio+Roma+VII,+Roma+RM/@41.8440889,12.4787935,11z/data=!3m1!4b1!4m13!1m7!3m6!1s0x132f6196f9928ebb:0xb90f770693656e38!2sRoma+RM!3b1!8m2!3d41.9027835!4d12.4963655!3m4!1s0x132f621da7e28e29:0x1da7aaa8654d748d!8m2!3d41.8500957!4d12.5642395$RM$5
https://www.google.com/maps/place/La+Spezia+SP/@44.1163608,9.8281255,13.16z/data=!4m13!1m7!3m6!1s0x132f6196f9928ebb:0xb90f770693656e38!2sRoma+RM!3b1!8m2!3d41.9027835!4d12.4963655!3m4!1s0x12d4fcc0baf15ead:0x323287ad285a4f80!8m2!3d44.1024409!4d9.8240948$SP$3
https://www.google.com/maps/place/Emilia+Est,+41122+Modena+MO/@44.6377591,10.9333785,14z/data=!3m1!4b1!4m13!1m7!3m6!1s0x132f6196f9928ebb:0xb90f770693656e38!2sRoma+RM!3b1!8m2!3d41.9027835!4d12.4963655!3m4!1s0x477fef4b4ef710b7:0xd9ad69716d833781!8m2!3d44.6377615!4d10.9509337$MO$3
